SK_ID_CURR,Contrat,Genre,Voiture,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,OCCUPATION_TYPE,REGION_RATING_CLIENT_W_CITY,REG_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,Age,Duree,Anciennete,count,max,ANCxCRED,ANC_par_CRED,Anc_Age
121562,0.0,0.0,0.0,521280.0,7.0,4.0,1.0,0.030755,-2309.0,-5978.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,-1022.0,38.2,19.008861174926157,1.5068493150684932,0.0,0.0,785490.4109589041,2.890671644928816e-06,0.03944631714838987
142092,0.0,0.0,0.0,539590.5,3.0,4.0,5.0,0.020246,-7413.0,-4859.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,1.0,-1591.0,58.49315068493151,27.65428966789668,0.0,0.0,0.0,0.0,0.0,0.0
183210,0.0,1.0,0.0,152820.0,7.0,4.0,1.0,0.018801,-4483.0,-4483.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,-497.0,33.345205479452055,8.36659275683666,4.298630136986302,1.0,-39.0,656916.6575342466,2.8128714415562765e-05,0.12891298989401037
220251,0.0,1.0,1.0,868797.0,1.0,2.0,3.0,0.031329,-5234.0,-3812.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-2992.0,31.421917808219177,22.05712327202102,3.638356164383562,3.0,-158.0,3160992.9205479454,4.187809309175287e-06,0.11579039149010377
385707,0.0,1.0,1.0,787131.0,7.0,4.0,1.0,0.020713,-3541.0,-4997.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,39.136986301369866,25.587770626097132,2.5205479452054793,3.0,-230.0,1984001.424657534,3.202196261112165e-06,0.06440322016100804
109683,0.0,0.0,0.0,625536.0,7.0,4.0,1.0,0.02461,-327.0,-3345.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1162.0,54.23835616438356,27.679808841099163,5.389041095890411,0.0,0.0,3371039.210958904,8.615077462992395e-06,0.09935848865989796
197501,0.0,0.0,0.0,315000.0,4.0,4.0,1.0,0.006852,-3272.0,-1184.0,1.0,0.0,1.0,11.0,3.0,0.0,0.0,1.0,1.0,30.0,0.0,-337.0,23.306849315068494,18.435607058203846,0.8301369863013699,3.0,-17.0,261493.15068493152,2.6353555120678408e-06,0.035617726578112144
311631,0.0,0.0,0.0,1921797.0,1.0,4.0,1.0,0.02461,-1000.0,-1078.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,-1409.0,48.04383561643836,28.770277553220158,6.7972602739726025,1.0,-277.0,13062954.402739726,3.5369293811846944e-06,0.14148038321167883
304845,0.0,1.0,1.0,323388.0,7.0,4.0,5.0,0.006305,-2160.0,-941.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,53.0,0.0,-591.0,23.221917808219178,9.481989708404802,2.4767123287671233,0.0,0.0,800939.0465753424,7.65864017454922e-06,0.10665408211420481
404748,0.0,1.0,1.0,1442952.0,1.0,4.0,1.0,0.035792,-6404.0,-4635.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-3.0,34.97808219178082,34.09783071033603,11.517808219178082,0.0,0.0,16619644.405479452,7.982114595064897e-06,0.3292864416072688
385854,0.0,0.0,1.0,781920.0,7.0,4.0,1.0,0.0228,-1235.0,-510.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-5.0,46.47671232876712,32.803473664338306,2.1315068493150684,0.0,0.0,1666667.8356164382,2.7259909572783257e-06,0.045861825041263855
251910,0.0,1.0,0.0,1192500.0,1.0,4.0,1.0,0.04622,-1882.0,-2016.0,1.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,40.0,0.0,-1886.0,50.701369863013696,34.20237480640165,2.0547945205479454,3.0,-255.0,2450342.465753425,1.7230981304385287e-06,0.04052739652004756
126074,0.0,1.0,1.0,286704.0,7.0,4.0,1.0,0.010643,-6886.0,-435.0,1.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,40.0,0.0,-14.0,47.032876712328765,10.850136239782016,0.2356164383561644,1.0,-14.0,67552.17534246575,8.218107816987708e-07,0.005009611463855071
441734,0.0,0.0,1.0,2410380.0,3.0,4.0,1.0,0.002506,-12622.0,-990.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-2496.0,57.24657534246575,26.984382871536525,0.0,0.0,0.0,0.0,0.0,0.0
194296,0.0,0.0,0.0,112500.0,3.0,4.0,1.0,0.018634,-12261.0,-4211.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-236.0,65.6986301369863,17.908309455587393,0.0,0.0,0.0,0.0,0.0,0.0
371511,0.0,0.0,0.0,130824.0,3.0,4.0,1.0,0.020713,-5476.0,-4340.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,-760.0,58.52876712328767,17.121319199057716,0.0,1.0,-780.0,0.0,0.0,0.0
157557,0.0,0.0,1.0,539100.0,1.0,4.0,1.0,0.0196889999999999,-227.0,-4875.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-482.0,42.57808219178082,18.35171568627451,7.443835616438356,8.0,-127.0,4012971.780821918,1.3807893927728356e-05,0.17482787465414065
302250,1.0,0.0,0.0,135000.0,7.0,4.0,0.0,0.025164,-2860.0,-2860.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-426.0,43.68219178082192,20.0,1.895890410958904,0.0,0.0,255945.20547945207,1.404363267376966e-05,0.04340190667335675
213349,0.0,0.0,0.0,307287.0,7.0,4.0,1.0,0.019101,-424.0,-4805.0,1.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,52.0,0.0,-976.0,42.26301369863014,12.406613372093023,6.0,2.0,-115.0,1843722.0,1.9525720255005906e-05,0.14196810579541033
422191,0.0,1.0,0.0,225000.0,7.0,4.0,1.0,0.0116569999999999,-7716.0,-4295.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,-2684.0,37.54520547945206,12.471938139186829,4.50958904109589,0.0,0.0,1014657.5342465753,2.004261796042618e-05,0.12011091652072386
145311,0.0,1.0,1.0,397017.0,7.0,4.0,1.0,0.0228,-8060.0,-1688.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-1250.0,49.94794520547945,18.323156801661476,3.5123287671232877,0.0,0.0,1394454.2301369864,8.84679690573272e-06,0.07031978498162471
348128,0.0,1.0,1.0,808650.0,4.0,4.0,1.0,0.002042,-1921.0,-4262.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,33.0,0.0,-785.0,32.66575342465753,25.700800915331808,7.739726027397261,2.0,-196.0,6258729.452054795,9.571169266551983e-06,0.23693701249685484
152866,0.0,0.0,0.0,2931660.0,1.0,4.0,5.0,0.072508,-5332.0,-4124.0,1.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,-5.0,32.23287671232877,39.55795737446111,3.378082191780822,0.0,0.0,9903388.438356165,1.1522762502407585e-06,0.10480237994050148
265665,0.0,0.0,0.0,900000.0,7.0,1.0,1.0,0.007114,-5081.0,-3682.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,-1299.0,40.58082191780822,30.125018828136767,20.28219178082192,1.0,-833.0,18253972.602739725,2.2535768645357687e-05,0.49979746151768834
356059,0.0,0.0,1.0,1113840.0,4.0,1.0,1.0,0.001276,-520.0,-1757.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-467.0,34.94794520547945,19.54053840688403,3.638356164383562,2.0,-552.0,4052546.6301369863,3.266498028786506e-06,0.10410787080589527
243225,0.0,0.0,1.0,1255680.0,1.0,1.0,2.0,0.04622,-7435.0,-4754.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,-456.0,42.85479452054795,30.16322559723273,4.961643835616439,1.0,-883.0,6230236.93150685,3.951360088252133e-06,0.11577803349955249
438601,1.0,1.0,1.0,270000.0,7.0,4.0,1.0,0.031329,-5950.0,-2023.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,-204.0,50.657534246575345,20.0,2.936986301369863,2.0,-165.0,792986.301369863,1.0877727042110604e-05,0.057977285018929146
449915,0.0,0.0,0.0,288000.0,7.0,4.0,1.0,0.028663,-221.0,-4438.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,61.71232876712329,8.827586206896552,0.2821917808219178,1.0,-726.0,81271.23287671233,9.798325722983258e-07,0.004572697003329634
450683,0.0,1.0,0.0,162000.0,7.0,4.0,1.0,0.0145199999999999,-4921.0,-2785.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,14.0,1.0,-834.0,27.72876712328767,14.790468364831552,1.7123287671232876,1.0,-493.0,277397.2602739726,1.0569930661254862e-05,0.06175279122616342
189395,1.0,0.0,1.0,540000.0,1.0,4.0,1.0,0.072508,-951.0,-3060.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,-940.0,35.90684931506849,20.0,2.3589041095890413,0.0,0.0,1273808.2191780822,4.36834094368341e-06,0.06569510148023806
230101,0.0,0.0,0.0,526491.0,7.0,4.0,1.0,0.018801,-6558.0,-966.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,-2586.0,47.71506849315068,22.577769201080663,28.764383561643836,1.0,-234.0,15144189.065753425,5.463414106156389e-05,0.6028364722094626
166213,0.0,0.0,0.0,119893.5,7.0,4.0,1.0,0.010643,-6373.0,-4135.0,1.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,33.534246575342465,8.42866181588105,0.2821917808219178,0.0,0.0,33832.9602739726,2.353687070791309e-06,0.008415032679738562
443586,0.0,1.0,0.0,474048.0,7.0,4.0,1.0,0.035792,-21.0,-3842.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,-677.0,31.736986301369864,22.562433069179697,7.619178082191781,1.0,-65.0,3611856.1315068495,1.607258775945006e-05,0.2400725138121547
157420,0.0,0.0,0.0,312768.0,7.0,4.0,5.0,0.0196889999999999,-4.0,-2486.0,1.0,0.0,0.0,8.0,2.0,1.0,1.0,1.0,0.0,42.0,0.0,-696.0,27.076712328767123,12.409212640599893,0.6136986301369863,5.0,-111.0,191945.29315068494,1.9621528741334996e-06,0.02266518263685116
137345,0.0,0.0,1.0,595903.5,7.0,4.0,2.0,0.072508,-3209.0,-673.0,1.0,1.0,1.0,18.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,-2528.0,43.347945205479455,23.48341904593013,0.8301369863013699,3.0,-420.0,494681.53561643837,1.3930728487101853e-06,0.019150549867273416
343158,0.0,1.0,1.0,477000.0,7.0,4.0,1.0,0.00733,-10249.0,-2648.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,-1049.0,28.397260273972602,30.74245939675174,1.547945205479452,2.0,-203.0,738369.8630136986,3.2451681456592286e-06,0.05451037144235408
256163,0.0,0.0,0.0,326439.0,7.0,2.0,1.0,0.020713,-9114.0,-1812.0,1.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,-1772.0,25.04931506849315,20.394152375597415,0.29315068493150687,0.0,0.0,95695.81643835617,8.98025925001323e-07,0.01170294214152904
260687,0.0,1.0,1.0,814041.0,4.0,2.0,3.0,0.01885,-112.0,-4618.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,31.0,0.0,-371.0,37.94794520547945,34.0161714930425,11.2,5.0,-91.0,9117259.2,1.3758520762467738e-05,0.29514114504367917
389451,0.0,0.0,0.0,943425.0,7.0,1.0,1.0,0.026392,-2932.0,-699.0,1.0,1.0,0.0,12.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,-847.0,32.18630136986302,34.039616820912485,4.698630136986301,1.0,-2278.0,4432805.136986301,4.980396043126164e-06,0.14598229485869932
199845,0.0,0.0,0.0,254700.0,7.0,4.0,1.0,0.022625,-1954.0,-1475.0,1.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,24.08219178082192,19.128083812098684,1.884931506849315,1.0,-28.0,480092.05479452055,7.40059484432397e-06,0.0782707622298066
300344,0.0,0.0,1.0,1546020.0,7.0,1.0,1.0,0.022625,-222.0,-4232.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,27.0,1.0,-308.0,35.26027397260274,36.25580413676657,6.323287671232877,1.0,-156.0,9775929.205479452,4.09004260697331e-06,0.17933177933177935
361254,0.0,0.0,0.0,298512.0,7.0,1.0,1.0,0.028663,-5209.0,-4102.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,-1975.0,34.62739726027397,12.587476280834915,15.391780821917807,1.0,-1330.0,4594631.276712328,5.156168201585801e-05,0.44449719123348364
278349,0.0,1.0,0.0,95940.0,4.0,2.0,4.0,0.010556,-3410.0,-1674.0,1.0,1.0,1.0,11.0,3.0,0.0,0.0,1.0,1.0,30.0,0.0,-709.0,24.660273972602738,8.42687747035573,2.4027397260273973,0.0,0.0,230518.84931506848,2.5044191432430657e-05,0.09743361848683481
228391,0.0,0.0,1.0,500211.0,3.0,4.0,1.0,0.00733,-2793.0,-4031.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1744.0,63.797260273972604,14.010335265944038,0.0,1.0,-496.0,0.0,0.0,0.0
312655,0.0,1.0,1.0,338314.5,7.0,4.0,1.0,0.014464,-4770.0,-4781.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,39.64109589041096,9.390582063452412,6.83013698630137,1.0,-356.0,2310734.379452055,2.0188720809487534e-05,0.17229939871449304
270717,0.0,0.0,0.0,675000.0,7.0,4.0,1.0,0.035792,-4832.0,-3493.0,1.0,1.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-984.0,29.610958904109587,25.8086717136958,6.66027397260274,6.0,-80.0,4495684.931506849,9.86707255200406e-06,0.2249259807549963
384036,0.0,0.0,0.0,387000.0,3.0,4.0,1.0,0.015221,-4675.0,-4676.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-498.0,57.95068493150685,17.80169737114469,0.0,3.0,-133.0,0.0,0.0,0.0
161182,0.0,1.0,1.0,1178217.0,7.0,1.0,1.0,0.04622,-10088.0,-1661.0,1.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,33.0,2.0,-278.0,49.6986301369863,34.074180114523685,5.35068493150685,3.0,-165.0,6304267.9479452055,4.541340798432589e-06,0.10766262403528115
382115,0.0,1.0,1.0,755190.0,7.0,1.0,1.0,0.00496,-2011.0,-1362.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,1.0,1.0,11.0,0.0,-769.0,34.652054794520545,20.713404097753642,5.841095890410959,3.0,-198.0,4411137.205479452,7.734604391492153e-06,0.1685641998734978
446453,1.0,0.0,0.0,225000.0,1.0,4.0,1.0,0.005084,-6426.0,-2612.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-806.0,30.649315068493152,20.0,11.526027397260274,0.0,0.0,2593356.1643835614,5.1226788432267885e-05,0.37606149995530525
117075,0.0,0.0,0.0,172692.0,7.0,1.0,1.0,0.00823,-689.0,-2636.0,1.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,-658.0,27.715068493150685,9.22056703507929,0.46301369863013697,0.0,0.0,79958.76164383562,2.6811531433426966e-06,0.016706207987346778
120673,0.0,0.0,0.0,549882.0,3.0,4.0,1.0,0.01885,-4872.0,-4882.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,2.0,0.0,64.76712328767124,30.772097708385797,0.0,3.0,-70.0,0.0,0.0,0.0
172377,0.0,0.0,0.0,814041.0,4.0,1.0,1.0,0.00823,-10111.0,-3911.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,-2227.0,44.156164383561645,31.00222793487575,20.5972602739726,0.0,0.0,16767014.35068493,2.530248510083964e-05,0.4664639821306694
148633,0.0,0.0,0.0,1102171.5,3.0,1.0,1.0,0.035792,-7927.0,-4592.0,0.0,0.0,0.0,18.0,2.0,0.0,1.0,0.0,0.0,57.0,0.0,0.0,63.53150684931507,23.53709398423986,0.0,1.0,-1016.0,0.0,0.0,0.0
139862,0.0,1.0,0.0,445333.5,7.0,3.0,5.0,0.010006,-1414.0,-1615.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,-357.0,24.526027397260275,9.260129128848133,0.6109589041095891,0.0,0.0,272080.4671232877,1.3719131933923432e-06,0.024910634495084898
411393,0.0,0.0,1.0,1042812.0,7.0,4.0,1.0,0.010966,-1946.0,-1629.0,1.0,0.0,0.0,15.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,-709.0,24.523287671232875,34.05878894767784,2.5287671232876714,1.0,-94.0,2637028.701369863,2.4249501571593646e-06,0.10311697017093063
404021,0.0,1.0,1.0,1218708.0,7.0,4.0,1.0,0.035792,-4634.0,-2916.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,7.0,0.0,-396.0,28.802739726027397,28.1404821280133,6.717808219178083,0.0,0.0,8187046.619178083,5.51223772977455e-06,0.2332350423285456
328973,0.0,0.0,1.0,450000.0,7.0,4.0,1.0,0.004849,-1971.0,-1759.0,1.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-7.0,49.93698630136986,19.584802193497847,1.9945205479452055,1.0,-393.0,897534.2465753425,4.432267884322679e-06,0.03994074724310089
186756,0.0,1.0,0.0,540000.0,3.0,4.0,1.0,0.0145199999999999,-12424.0,-4679.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1438.0,60.64383561643836,23.469587326422843,0.0,0.0,0.0,0.0,0.0,0.0
348632,0.0,1.0,1.0,1350000.0,7.0,4.0,1.0,0.00712,-3.0,-4680.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-2812.0,40.32876712328767,28.768699654775602,3.9835616438356163,2.0,-274.0,5377808.219178082,2.950786402841197e-06,0.09877717391304348
122721,0.0,1.0,1.0,564124.5,7.0,4.0,1.0,0.020713,-41.0,-1028.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,53.0,1.0,-828.0,23.054794520547944,16.284879189399845,2.410958904109589,2.0,-281.0,1360080.9863013697,4.273806409949557e-06,0.10457516339869281
212313,1.0,0.0,0.0,180000.0,7.0,2.0,5.0,0.031329,-4802.0,-574.0,1.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-384.0,23.356164383561644,20.0,2.9643835616438357,0.0,0.0,533589.0410958905,1.6468797564687974e-05,0.1269208211143695
257866,0.0,1.0,1.0,450000.0,7.0,4.0,1.0,0.0145199999999999,-6980.0,-817.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,-1119.0,47.293150684931504,12.610340479192939,4.4301369863013695,5.0,-236.0,1993561.6438356163,9.844748858447487e-06,0.09367396593673966
303567,0.0,0.0,0.0,604152.0,3.0,4.0,1.0,0.009175,-12617.0,-5280.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1687.0,61.62465753424657,19.502614758861128,0.0,1.0,-794.0,0.0,0.0,0.0
362553,0.0,0.0,0.0,625500.0,7.0,4.0,1.0,0.010966,-5754.0,-2535.0,1.0,1.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-249.0,27.28219178082192,25.807649461567024,0.3972602739726027,2.0,-270.0,248486.301369863,6.351083516748245e-07,0.014561156858806988
146673,0.0,1.0,0.0,545040.0,1.0,4.0,1.0,0.04622,-4025.0,-1166.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,-2723.0,48.323287671232876,13.754258460140813,1.4054794520547946,0.0,0.0,766042.5205479453,2.5786721195780027e-06,0.029084930264202294
284142,0.0,0.0,0.0,450000.0,7.0,4.0,1.0,0.01885,-7971.0,-3275.0,1.0,1.0,1.0,16.0,2.0,0.0,1.0,1.0,1.0,40.0,0.0,-2097.0,54.26027397260274,9.5229025807066,10.35068493150685,2.0,-584.0,4657808.219178082,2.3001522070015222e-05,0.19075990911386015
113236,0.0,0.0,0.0,225000.0,3.0,4.0,1.0,0.001417,-4519.0,-4525.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1020.0,58.12602739726027,27.397260273972602,0.0,4.0,-374.0,0.0,0.0,0.0
265411,0.0,0.0,1.0,1350000.0,1.0,4.0,1.0,0.010006,-7239.0,-573.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,-4.0,46.652054794520545,36.23626041792487,3.0356164383561643,1.0,-443.0,4098082.191780822,2.2486047691527143e-06,0.06506929762743717
125299,0.0,1.0,1.0,239850.0,3.0,4.0,1.0,0.019101,-8914.0,-4753.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,66.81369863013698,10.208772265849454,0.0,0.0,0.0,0.0,0.0,0.0
145458,0.0,1.0,1.0,1078200.0,1.0,1.0,1.0,0.0066709999999999,-2702.0,-3879.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1453.0,36.8054794520548,28.12866870157314,1.6465753424657534,1.0,-451.0,1775337.5342465753,1.5271520519994004e-06,0.04473723388417448
377579,0.0,1.0,1.0,1324440.0,7.0,4.0,1.0,0.0196889999999999,-1379.0,-1004.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,51.0,0.0,-603.0,60.59452054794521,27.842209819317,4.441095890410959,3.0,-231.0,5881965.04109589,3.3531876796313604e-06,0.07329203779897817
207821,0.0,0.0,1.0,1288350.0,7.0,4.0,1.0,0.031329,-1477.0,-3955.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,-1088.0,31.12876712328767,34.083333333333336,11.416438356164383,4.0,-203.0,14708368.356164383,8.86128641763836e-06,0.36674881182890334
216341,0.0,0.0,0.0,277969.5,1.0,4.0,2.0,0.009334,-9915.0,-174.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1773.0,45.534246575342465,17.2786013986014,15.67945205479452,1.0,-1076.0,4358409.4479452055,5.6407095220139333e-05,0.3443441636582431
360350,0.0,0.0,0.0,1120500.0,3.0,4.0,1.0,0.01885,-6284.0,-4540.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-2814.0,59.56986301369863,34.20799560379173,0.0,1.0,-565.0,0.0,0.0,0.0
384356,0.0,0.0,0.0,135000.0,1.0,4.0,1.0,0.018209,-390.0,-2596.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,43.0,0.0,-655.0,27.704109589041096,12.474012474012474,3.3589041095890413,1.0,-431.0,453452.05479452055,2.4880771182141047e-05,0.12124208860759494
232715,0.0,0.0,0.0,450000.0,4.0,4.0,2.0,0.04622,-9542.0,-1063.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,-2030.0,48.0,20.437359493153483,11.032876712328767,1.0,-133.0,4964794.520547945,2.4517503805175037e-05,0.22985159817351597
275909,0.0,0.0,0.0,450000.0,7.0,1.0,1.0,0.028663,-3799.0,-1253.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,46.0,0.0,-759.0,25.03835616438356,26.98327037236913,3.241095890410959,3.0,-249.0,1458493.1506849315,7.202435312024353e-06,0.12944523470839261
445155,0.0,0.0,0.0,1288350.0,7.0,4.0,1.0,0.019101,-11884.0,-1285.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,0.0,-934.0,48.679452054794524,30.90124123043713,5.019178082191781,0.0,0.0,6466458.08219178,3.8958187466075065e-06,0.10310670868977936
236194,0.0,1.0,0.0,441481.5,1.0,4.0,1.0,0.032561,-8770.0,-2114.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,51.224657534246575,19.20653876272514,1.0273972602739727,0.0,0.0,453576.8835616439,2.327158126159245e-06,0.020056693587206506
448099,0.0,0.0,0.0,835380.0,3.0,4.0,1.0,0.00823,-13040.0,-3954.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,59.654794520547945,23.60330578512397,0.0,1.0,-56.0,0.0,0.0,0.0
384078,0.0,0.0,0.0,1002456.0,3.0,4.0,1.0,0.018029,-10064.0,-2514.0,0.0,0.0,0.0,18.0,3.0,0.0,1.0,0.0,0.0,57.0,0.0,-514.0,56.78356164383562,22.63672391017173,0.0,0.0,0.0,0.0,0.0,0.0
223693,1.0,0.0,1.0,405000.0,7.0,4.0,1.0,0.018029,-6613.0,-5003.0,1.0,0.0,0.0,12.0,2.0,1.0,1.0,1.0,0.0,42.0,0.0,0.0,41.18904109589041,20.0,6.934246575342466,0.0,0.0,2808369.8630136987,1.7121596482327077e-05,0.16835173606491952
409078,0.0,1.0,1.0,625536.0,4.0,1.0,1.0,0.010032,-711.0,-3598.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,-2046.0,42.917808219178085,16.29063635298254,18.87945205479452,7.0,-445.0,11809776.920547945,3.018123985637041e-05,0.4398978614746249
161523,0.0,1.0,1.0,354469.5,1.0,1.0,1.0,0.02461,-2783.0,-4150.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,-22.0,33.40547945205479,12.852178169358787,0.4794520547945205,1.0,-480.0,169951.1301369863,1.35259043385826e-06,0.01435249733453621
360188,0.0,1.0,0.0,284256.0,7.0,4.0,1.0,0.00823,-8202.0,-388.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-815.0,46.11232876712329,10.753830439223698,2.315068493150685,0.0,0.0,658072.1095890411,8.144308275465371e-06,0.05020497890796744
113184,0.0,0.0,0.0,495351.0,3.0,4.0,1.0,0.018029,-10398.0,-5888.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,61.4027397260274,18.679450195146785,0.0,0.0,0.0,0.0,0.0,0.0
